"SDG_IND","Indicator","LOCATION2017","Country","TIME","Time","Value","Flag Codes","Flags"
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","HUN","Hungary","2016","2016",54.6,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","HUN","Hungary","2017","2017",51.9,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","LVA","Latvia","2014","2014",61.9,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","LVA","Latvia","2015","2015",53.3,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","LVA","Latvia","2016","2016",46.2,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","SVN","Slovenia","2014","2014",53.1,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","SVN","Slovenia","2015","2015",48.8,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","SVN","Slovenia","2016","2016",48.8,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","SVN","Slovenia","2017","2017",53,,
"ICTSKILLDUPLIC_M","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)","ESP","Spain","2014","2014",64.8,,
"ICTSKILLDUPLIC_M","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)","ESP","Spain","2015","2015",55.1,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","FIN","Finland","2014","2014",72.2,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","AUT","Austria","2014","2014",68.5,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","AUT","Austria","2015","2015",63.5,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","AUT","Austria","2016","2016",62.7,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","CZE","Czechia","2017","2017",37.9,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","BGR","Bulgaria","2014","2014",45.5,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","PRT","Portugal","2014","2014",55.7,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","SRB","Serbia","2015","2015",19,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","SRB","Serbia","2016","2016",37.1,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","PAK","Pakistan","2016","2016",4,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","SGP","Singapore","2014","2014",29.7,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","SGP","Singapore","2017","2017",49,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","LUX","Luxembourg","2014","2014",80.3,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","LUX","Luxembourg","2015","2015",79.8,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","EST","Estonia","2014","2014",53.8,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","EST","Estonia","2015","2015",51.4,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","ESP","Spain","2015","2015",51,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","ESP","Spain","2016","2016",57.1,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","BEL","Belgium","2014","2014",46.4,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","BEL","Belgium","2015","2015",47.2,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","BEL","Belgium","2016","2016",48.7,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","BEL","Belgium","2017","2017",47.9,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",9.4,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",4,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",5.2,,
"ICTSKILLDUPLIC_M","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",73.3,,
"ICTSKILLDUPLIC_M","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",62.4,,
"ICTSKILLDUPLIC_M","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",63.5,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","QAT","Qatar","2015","2015",5.6,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","QAT","Qatar","2017","2017",5.3,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","PRT","Portugal","2014","2014",45.3,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","PRT","Portugal","2015","2015",40.7,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","PRT","Portugal","2016","2016",41.4,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","PRT","Portugal","2017","2017",44.2,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","LVA","Latvia","2014","2014",47.7,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","LVA","Latvia","2017","2017",32.6,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","ROU","Romania","2014","2014",3.2,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","ROU","Romania","2015","2015",0.8,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","ROU","Romania","2016","2016",1,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","KOR","Republic of Korea","2015","2015",55.7,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","KOR","Republic of Korea","2016","2016",60.6,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","KOR","Republic of Korea","2017","2017",43.7,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","BEL","Belgium","2014","2014",54.9,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","BEL","Belgium","2015","2015",54.9,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","BEL","Belgium","2016","2016",52.5,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","BEL","Belgium","2017","2017",52.9,,
"ICTSKILLSOFTWARE_F","Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)","GEO","Georgia","2016","2016",16.7,,
"ICTSKILLSOFTWARE_F","Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)","GEO","Georgia","2017","2017",9.2,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","BWA","Botswana","2014","2014",31.3,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","HRV","Croatia","2015","2015",48.6,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","HRV","Croatia","2016","2016",51.3,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","HRV","Croatia","2017","2017",41.7,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","ITA","Italy","2014","2014",31.3,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","ITA","Italy","2015","2015",25.9,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","ITA","Italy","2016","2016",26.3,,
